18 84
0 17 9
0 10 9
0 8 9
1 12 7
1 16 4
1 6 16
2 12 10
2 4 17
2 10 9
2 8 17
2 13 12
2 16 5
3 15 13
3 7 3
3 0 8
3 16 19
4 0 13
4 5 13
4 10 13
4 6 10
5 11 11
5 10 16
5 2 4
5 16 17
5 6 2
6 1 14
6 11 1
6 0 12
7 17 14
7 0 1
7 5 14
7 10 15
7 2 13
7 9 13
7 14 8
7 6 13
8 11 13
8 7 16
8 2 20
9 4 10
9 7 2
9 0 19
9 13 9
9 14 20
9 6 16
10 12 9
10 3 15
10 0 9
10 8 3
11 17 1
11 3 17
11 7 11
11 8 19
12 17 20
12 1 13
12 6 15
13 11 15
13 12 13
13 3 8
13 10 7
13 2 4
13 16 14
14 11 1
14 4 10
14 7 10
15 17 12
15 12 17
15 4 3
15 7 18
15 0 13
15 13 15
15 16 16
15 9 18
15 14 16
16 11 13
16 15 1
16 3 10
16 2 8
16 9 11
17 11 3
17 4 11
17 5 11
17 8 7
17 13 2
7 3
50
