17 76
0 2 11
0 10 4
1 2 8
1 6 4
1 3 4
1 12 5
1 15 1
2 9 12
2 3 2
2 4 14
2 0 19
2 8 20
2 13 11
3 16 8
3 12 16
3 5 13
4 11 13
4 2 19
4 5 13
4 15 3
4 13 5
5 16 2
5 7 6
5 14 14
5 12 9
5 4 1
5 15 8
6 2 16
6 14 19
6 10 6
6 8 2
7 11 17
7 16 12
7 2 19
7 6 2
7 3 4
7 12 16
7 0 14
7 8 9
8 9 1
8 6 6
8 12 6
8 4 13
8 0 13
9 11 19
9 15 2
9 0 13
9 8 10
10 16 3
10 9 1
10 5 20
10 13 5
11 6 7
11 12 3
11 10 1
11 8 17
12 16 19
12 7 20
12 14 6
12 4 1
12 10 8
12 0 8
12 8 19
13 4 11
13 15 14
13 10 3
14 11 1
14 16 9
14 2 7
14 6 13
15 2 9
15 8 4
15 13 4
16 4 4
16 15 16
16 8 13
1 4
22
