18 75
0 12 12
0 2 18
1 0 20
1 15 3
1 2 13
2 7 12
2 3 3
2 12 16
2 15 9
2 8 13
2 4 6
3 10 8
3 11 10
3 12 8
3 4 9
4 17 7
4 13 14
4 9 2
4 3 6
5 1 6
5 0 16
5 13 7
5 11 6
5 9 8
6 7 14
6 0 1
6 9 20
6 3 9
6 12 1
7 16 7
7 13 10
8 1 12
8 7 11
8 9 8
8 3 3
9 7 15
9 3 13
9 12 8
9 15 1
9 2 16
9 8 11
10 7 1
10 9 7
10 2 17
10 4 17
11 10 19
11 0 15
11 2 10
11 4 12
11 6 18
12 10 20
12 8 4
13 17 19
13 0 11
13 8 4
13 6 8
14 17 10
14 16 14
14 0 14
14 12 11
14 6 14
15 1 12
15 5 12
15 14 1
15 17 6
15 16 8
15 11 5
15 12 3
16 1 18
16 10 12
16 9 7
16 8 6
17 14 11
17 9 1
17 2 13
12 3
24
