20 99
0 5 2
0 15 5
0 6 15
0 1 19
0 2 12
0 18 3
1 12 17
1 3 9
1 4 2
1 10 18
1 14 13
1 16 15
1 17 5
1 7 15
2 8 13
2 14 12
2 7 10
2 0 2
3 12 20
3 8 3
3 11 2
3 15 2
3 1 16
3 18 14
4 8 4
4 17 1
4 15 7
4 7 19
4 18 16
5 10 20
5 1 1
5 0 12
5 18 16
6 12 4
6 7 18
6 0 1
7 12 2
7 10 13
7 6 18
7 1 17
7 2 18
8 9 14
8 11 10
8 0 18
9 3 18
9 7 7
10 3 19
10 8 14
10 11 10
10 14 5
10 5 2
10 15 15
10 18 19
11 1 2
11 18 15
12 13 2
12 5 3
12 16 14
12 19 11
12 2 19
12 0 6
12 18 5
13 17 19
13 15 8
13 19 20
14 9 17
14 4 17
14 6 6
14 7 13
15 12 11
15 9 19
15 13 11
15 10 13
15 14 17
15 6 16
15 2 11
16 11 15
16 13 19
16 15 11
16 6 20
16 1 7
16 2 17
16 18 3
17 9 13
17 10 9
17 5 4
17 16 12
17 19 13
17 1 8
17 2 20
17 7 12
18 9 11
18 4 1
18 6 1
18 7 13
19 8 16
19 5 19
19 17 1
19 1 7
5 6
49
