20 89
0 16 12
0 9 7
0 3 8
0 1 15
0 11 17
1 6 19
2 0 1
2 17 12
2 19 6
2 11 10
3 5 18
3 9 17
3 6 13
3 12 15
3 11 3
4 16 20
4 9 4
4 18 4
4 12 10
5 16 8
5 3 7
5 4 1
6 5 1
6 10 20
6 7 8
6 12 4
6 1 15
6 11 16
7 15 19
7 6 9
7 12 3
8 2 3
8 0 15
8 6 17
8 3 1
8 4 4
8 12 18
8 11 10
9 2 16
9 4 8
9 18 15
9 19 20
9 11 8
10 5 13
10 15 4
10 14 11
10 8 18
10 4 8
10 18 7
10 1 17
10 11 8
11 5 6
11 10 13
12 0 5
12 17 8
12 16 20
12 10 3
12 1 6
13 2 19
13 5 20
13 16 14
13 10 6
13 19 20
14 2 20
14 5 4
14 8 10
14 6 6
14 7 14
14 19 12
14 12 18
14 11 1
15 17 18
15 16 3
15 10 11
15 6 5
15 3 6
15 7 7
16 17 2
16 18 9
16 19 3
17 15 15
17 10 19
17 6 4
17 12 13
17 1 3
18 4 19
19 2 2
19 9 1
19 4 5
15 9
29
