19 75
1 4 6
1 6 7
1 12 15
1 7 8
1 8 12
2 6 14
2 9 7
2 11 15
2 0 12
3 4 15
3 11 13
4 6 17
4 11 19
4 1 12
4 8 3
5 12 15
6 4 7
6 5 6
6 0 2
6 16 8
6 8 17
8 4 3
8 15 14
8 6 10
8 18 4
8 10 13
8 7 15
8 16 8
9 6 15
9 18 6
9 14 11
9 13 17
9 1 17
10 4 17
10 3 15
10 17 4
10 16 19
11 9 2
11 17 4
12 15 17
12 10 18
12 0 8
12 16 14
12 8 4
13 11 1
13 5 2
14 4 9
14 3 11
14 9 17
14 7 3
14 0 12
14 2 12
15 6 1
15 12 14
15 18 10
15 14 7
15 7 8
15 0 15
15 16 14
16 4 11
16 3 12
16 12 11
16 13 1
16 17 18
16 2 18
17 6 19
17 18 1
17 10 3
17 13 8
18 15 12
18 12 1
18 1 2
18 5 2
18 16 6
18 2 13
6 11
38
