18 81
0 2 20
0 4 6
0 8 12
1 6 17
1 16 5
1 15 3
1 9 8
1 8 13
2 5 4
2 14 2
2 0 20
2 9 15
2 3 5
3 13 18
3 17 20
3 2 13
3 8 9
4 16 16
4 14 4
4 0 8
4 9 17
4 2 5
4 12 4
4 8 3
5 13 17
5 14 8
5 17 15
5 15 8
5 12 2
6 10 1
6 13 5
6 17 11
6 9 18
7 11 13
7 13 6
7 17 9
7 3 9
8 13 2
8 6 10
8 14 12
8 17 12
8 0 9
8 9 6
8 7 20
9 10 8
9 1 13
9 2 7
9 4 4
9 7 1
10 11 9
10 12 4
11 10 12
11 6 17
11 16 16
12 6 9
12 17 10
12 2 2
12 4 19
13 17 15
13 0 6
13 3 14
14 5 17
14 10 13
14 13 16
14 6 11
14 0 3
14 2 2
14 12 5
14 8 6
14 7 2
15 10 11
15 14 11
15 17 18
15 1 2
15 4 5
15 7 4
16 10 8
16 3 19
17 13 12
17 6 9
17 7 2
11 0
37
