16 68
0 13 6
0 8 11
0 4 2
0 12 10
0 2 3
0 10 11
0 14 16
1 7 18
1 2 3
1 11 20
1 3 5
2 8 11
2 6 16
3 7 12
3 4 12
4 13 11
4 8 3
4 1 12
4 12 6
4 10 11
4 14 1
5 8 13
5 12 10
5 0 11
5 6 3
5 14 18
5 3 4
6 13 17
6 8 17
6 1 16
6 0 10
6 9 10
6 15 2
7 8 7
7 12 4
7 0 1
8 7 6
8 1 20
8 12 2
8 5 11
8 14 2
9 0 17
9 6 1
10 13 17
10 14 12
10 11 11
11 13 16
11 4 8
11 0 18
11 6 6
11 14 3
11 15 4
12 0 8
12 9 6
12 14 19
12 11 19
13 4 20
13 2 5
13 6 10
13 15 3
14 13 4
14 8 13
14 12 8
14 9 5
14 11 2
14 3 6
15 13 10
15 3 17
2 11
27
