20 95
0 10 14
0 5 16
0 9 2
1 2 15
1 5 4
1 9 15
1 19 4
1 15 1
2 7 15
2 17 4
2 18 19
2 9 17
2 14 17
2 19 15
2 11 2
2 0 12
3 13 13
3 7 2
3 9 16
3 14 19
3 8 17
4 1 15
4 16 17
4 7 19
4 17 14
5 3 10
5 17 17
5 8 16
6 12 2
6 16 10
6 18 16
6 14 3
7 1 19
7 12 14
7 17 16
7 6 1
7 11 14
8 10 14
8 1 17
8 13 17
8 16 13
8 6 7
8 14 13
9 10 11
9 4 1
9 14 9
10 15 2
10 0 3
11 10 6
11 13 10
11 7 10
11 17 8
11 9 12
11 6 11
12 1 11
12 13 19
12 16 7
12 3 11
12 19 10
13 16 9
13 4 7
13 17 9
13 18 17
13 6 11
13 14 2
13 15 10
13 8 16
14 10 7
14 5 4
14 15 11
14 8 9
15 12 1
15 4 14
15 7 16
15 11 12
16 10 7
16 1 6
16 3 9
16 18 8
17 10 9
17 1 18
17 2 20
17 16 9
17 4 20
17 11 14
17 8 14
18 10 5
18 1 4
18 12 14
18 2 12
18 4 7
19 1 15
19 7 2
19 18 4
19 8 7
11 0
15
