17 69
0 5 1
0 3 5
1 14 10
1 12 11
1 7 19
1 13 11
1 3 11
2 14 6
2 16 13
2 12 11
2 15 12
2 4 18
2 13 6
3 7 20
3 5 2
3 4 6
3 13 4
4 16 14
5 14 5
5 16 11
5 12 20
5 9 8
5 7 15
5 2 18
5 4 13
5 0 14
6 14 20
6 9 2
6 7 12
6 1 15
6 2 7
6 3 10
7 16 1
7 5 2
7 0 13
8 14 13
8 16 16
8 11 15
8 4 10
8 0 12
9 14 5
9 16 17
9 12 4
9 5 12
9 11 18
9 2 1
10 14 19
10 6 4
10 9 12
10 3 4
11 14 9
11 3 18
11 0 13
12 14 16
12 13 4
12 8 16
12 3 19
12 0 10
13 9 16
13 15 1
13 8 15
13 10 5
13 3 10
14 16 12
14 2 16
15 11 13
16 14 5
16 15 8
16 4 14
4 0
13
