16 72
0 9 5
0 2 17
0 15 7
0 1 9
0 3 19
0 7 18
0 10 8
1 2 12
1 15 20
2 8 7
2 0 17
2 9 6
2 6 15
2 3 17
2 7 13
2 12 12
3 14 13
3 15 10
3 4 5
3 10 10
4 8 11
4 9 2
4 2 15
4 3 6
4 7 5
5 14 13
5 15 15
5 11 17
5 7 7
5 13 20
6 5 6
6 9 1
6 11 20
6 12 16
7 5 15
7 14 7
8 1 15
8 11 6
8 13 12
9 0 3
9 6 16
9 13 5
9 12 17
10 4 19
10 3 14
10 12 12
11 5 6
11 14 1
11 9 6
11 2 19
11 7 6
11 12 15
12 5 11
12 6 8
12 15 7
12 11 1
12 13 15
13 14 7
13 15 10
13 3 2
13 11 16
13 7 4
13 12 16
14 0 2
14 15 2
14 3 6
14 7 3
14 13 12
14 12 15
15 14 9
15 1 16
15 7 16
12 8
18
