19 80
0 10 12
0 16 7
0 8 17
0 5 18
0 4 5
0 7 20
0 14 16
1 18 11
2 3 2
2 10 8
2 12 9
2 6 18
3 13 9
3 10 16
3 12 3
3 5 8
3 17 4
4 1 14
4 3 11
4 11 10
4 15 8
4 10 13
4 2 15
4 8 16
5 12 11
5 16 13
5 8 12
5 7 18
5 17 18
5 6 20
6 9 7
6 10 8
6 4 12
6 17 19
7 1 18
7 13 6
7 10 5
7 5 14
8 3 15
8 17 8
9 7 19
10 9 9
10 13 3
10 18 15
11 3 14
11 15 6
11 8 3
11 17 14
11 18 12
12 9 17
12 3 15
12 13 14
12 10 8
12 8 3
12 14 11
12 18 6
13 8 13
13 6 12
14 11 12
14 10 5
14 7 1
14 17 20
14 6 10
15 9 5
15 1 8
15 6 11
15 14 4
16 9 5
16 3 9
16 8 10
16 4 5
16 18 19
17 3 2
17 10 16
17 0 16
18 11 2
18 15 5
18 12 20
18 5 6
18 7 6
16 14
31
