20 104
0 14 2
0 9 14
0 5 20
0 2 17
0 4 16
0 6 3
0 18 20
0 7 13
1 8 8
1 13 8
1 11 11
1 16 15
1 12 10
2 4 5
2 17 4
2 15 5
2 0 7
2 3 7
2 7 4
2 19 20
3 9 10
3 4 6
3 8 5
3 13 8
3 17 11
3 15 15
3 18 4
3 1 4
3 7 9
4 5 13
4 11 18
4 15 1
4 7 10
5 14 20
5 6 15
5 17 2
5 12 13
5 19 12
6 13 3
6 10 14
6 15 5
6 0 9
6 1 19
7 13 17
7 6 1
7 18 5
7 19 15
8 17 6
8 0 20
9 14 3
9 17 19
9 3 7
9 7 8
9 19 5
10 14 4
10 11 13
10 16 8
10 6 6
10 17 20
10 19 10
11 5 7
11 0 11
11 18 14
11 19 18
12 2 17
12 11 15
12 16 14
12 3 5
12 7 8
13 8 5
13 16 15
13 15 13
13 18 10
13 12 4
14 15 8
14 18 13
15 8 20
15 11 7
15 6 11
15 17 2
15 0 16
15 7 10
16 4 11
16 13 10
16 12 7
17 14 15
17 2 15
17 13 8
17 16 10
17 10 20
17 0 7
17 18 1
17 1 13
17 7 4
18 13 10
18 15 19
18 7 5
18 19 11
19 14 9
19 9 6
19 8 7
19 16 1
19 17 20
19 12 19
7 19
38
