19 82
0 18 17
0 13 20
1 15 7
2 10 1
2 8 16
2 18 8
2 5 4
2 15 1
2 12 4
3 7 10
3 10 14
3 8 2
3 6 7
3 5 8
3 15 18
4 16 11
4 10 20
4 15 5
4 0 2
5 11 8
5 6 16
5 14 16
6 16 2
6 10 1
6 18 16
6 5 15
6 15 7
6 12 13
6 14 7
7 4 8
7 17 18
7 12 20
7 1 13
8 16 20
8 10 14
8 2 15
8 1 7
9 1 2
10 8 9
10 11 15
10 1 15
10 3 2
10 13 8
11 10 8
11 8 20
11 17 16
11 0 17
11 3 6
11 13 2
12 16 5
12 2 7
12 8 13
12 14 9
13 16 4
13 11 18
13 12 13
13 0 3
13 1 4
14 7 5
14 8 9
14 5 19
15 16 11
15 10 5
15 8 19
15 0 10
16 8 12
16 11 8
16 9 15
16 14 12
16 0 14
16 13 1
17 2 3
17 11 20
17 9 19
17 5 15
17 0 5
17 1 10
18 4 15
18 8 20
18 6 14
18 5 9
18 15 14
15 6
37
