20 93
0 10 14
0 15 12
0 16 18
0 12 7
0 5 2
1 3 9
1 9 10
1 15 15
1 16 6
2 3 6
2 1 6
2 13 19
2 16 6
2 5 2
2 19 1
3 14 7
3 6 9
3 5 14
4 3 8
4 10 8
4 8 5
4 7 3
4 14 18
4 9 19
4 15 14
5 3 7
5 10 16
5 7 8
5 13 17
6 7 14
6 9 19
7 4 20
7 8 15
8 3 9
8 1 1
8 9 18
8 13 5
9 18 6
9 10 11
9 6 15
9 16 11
9 17 6
10 1 2
10 8 8
10 14 6
10 9 12
10 13 17
10 6 15
10 12 11
10 19 7
11 4 20
11 18 8
12 1 20
12 8 11
12 14 12
12 11 15
12 13 15
12 0 9
12 5 9
13 18 11
13 10 6
13 9 10
13 5 11
13 19 7
14 3 19
14 1 3
14 8 7
14 15 19
15 4 20
15 14 10
15 13 11
15 6 16
15 16 1
15 5 14
15 2 5
16 8 9
16 7 4
16 15 6
16 5 4
16 19 5
17 4 1
17 10 10
17 6 20
17 5 20
17 19 1
17 2 1
18 4 12
18 14 9
18 15 16
18 5 15
19 10 17
19 14 9
19 15 3
7 3
35
