20 79
0 13 15
0 12 13
0 18 16
0 8 12
0 15 8
0 3 3
1 10 11
1 14 20
1 8 12
1 7 11
2 13 12
2 12 6
2 0 14
2 3 7
3 10 9
3 9 1
4 13 8
4 10 7
4 9 1
4 0 12
5 17 8
5 6 2
5 4 5
5 15 2
6 13 19
6 10 7
6 1 17
6 5 9
7 10 4
7 12 19
7 1 1
7 0 12
8 11 20
8 1 18
8 5 8
9 17 8
9 12 13
9 6 4
9 18 12
9 15 12
9 3 4
10 13 4
10 17 2
10 12 8
10 1 3
11 12 17
11 4 5
11 14 10
11 0 7
11 15 13
12 14 17
12 1 13
12 7 14
13 16 9
14 10 12
14 9 7
14 19 6
14 4 18
14 11 7
14 0 2
14 7 7
14 3 15
15 13 2
15 12 17
15 11 15
15 0 15
15 7 14
15 2 14
16 13 7
16 17 20
16 12 6
16 18 15
16 1 10
17 8 12
18 12 2
18 3 15
19 17 5
19 14 1
19 16 10
14 4
28
