17 68
0 5 7
0 13 19
0 14 10
0 8 6
0 11 12
1 9 19
1 5 1
1 10 7
1 8 14
1 3 3
1 2 8
1 12 19
2 6 13
2 5 19
2 10 2
3 6 8
3 5 13
3 8 2
3 12 5
3 11 12
4 9 4
4 13 18
4 1 11
4 10 19
4 15 1
5 9 12
5 7 19
5 8 7
5 16 6
6 5 6
6 14 1
6 16 15
6 2 6
7 3 20
7 0 9
7 12 14
7 11 9
8 13 1
8 0 10
8 4 9
8 11 3
9 13 1
9 16 19
9 11 12
10 5 3
10 3 10
10 15 16
10 4 14
10 12 7
10 11 5
11 6 18
11 14 5
11 16 1
11 4 1
12 5 7
12 1 20
12 16 1
13 5 6
13 7 17
13 10 19
13 16 11
13 0 8
14 12 16
15 1 12
15 3 13
16 10 4
16 4 5
16 12 17
11 3
25
