18 86
0 11 5
0 16 6
0 12 16
0 2 16
0 9 1
0 13 20
1 6 3
1 9 17
1 13 14
1 4 19
2 3 6
2 0 14
2 12 20
2 9 9
4 11 9
4 1 10
4 5 14
4 13 9
4 15 17
4 8 11
5 3 13
5 17 11
5 7 3
6 0 11
6 13 7
6 15 6
7 3 4
7 12 19
7 5 4
7 13 3
7 15 10
7 8 7
8 11 11
8 2 10
8 5 9
8 10 7
8 4 3
9 3 7
9 0 3
9 5 9
10 3 11
10 12 10
10 2 7
10 15 14
10 8 4
11 14 16
11 0 10
11 12 14
11 5 16
11 13 8
12 16 8
12 1 1
12 6 17
12 7 7
12 9 11
12 10 12
12 4 6
13 11 18
13 1 20
13 6 8
13 7 11
13 9 7
13 4 8
14 3 11
14 0 15
14 13 9
14 15 11
14 10 12
15 0 9
15 2 7
15 4 5
15 8 19
16 14 15
16 6 17
16 12 6
16 17 1
16 2 3
16 9 5
16 13 6
16 8 8
17 3 14
17 11 6
17 2 10
17 9 11
17 10 6
17 8 9
14 13
47
