20 99
0 4 17
0 2 20
0 14 19
0 12 16
0 6 11
0 9 9
1 8 16
1 16 4
1 5 17
1 2 9
1 19 14
1 11 14
2 17 14
2 6 17
2 11 10
3 16 7
3 0 16
3 10 5
3 7 20
3 2 4
3 14 10
3 17 18
3 12 18
3 15 4
4 1 8
4 5 2
4 7 7
4 14 19
4 3 12
4 11 14
5 8 20
5 1 7
5 0 17
5 18 4
5 10 12
5 17 17
5 11 8
6 16 11
6 0 5
6 14 16
6 19 3
6 11 6
6 9 18
6 15 20
7 1 3
7 0 20
7 18 15
7 4 6
7 10 13
7 14 7
7 12 6
7 9 4
8 1 4
8 12 6
8 6 10
8 9 14
8 15 4
9 5 14
9 4 14
9 12 3
10 18 11
10 6 16
10 3 4
11 14 10
11 15 13
12 0 12
12 10 16
12 17 2
12 9 2
13 8 18
13 18 1
13 12 5
13 11 14
14 4 5
14 10 2
14 7 15
14 19 17
14 11 4
15 8 13
15 0 5
15 13 10
15 17 15
15 6 5
15 3 7
15 11 13
16 0 8
16 13 9
16 10 8
16 7 7
16 2 5
17 16 19
17 12 7
17 9 4
18 8 7
18 7 13
18 17 13
18 9 18
18 15 7
19 6 9
17 19
30
