16 71
0 11 10
0 5 6
0 6 6
0 10 3
1 7 3
1 2 19
1 9 7
1 10 1
1 14 4
2 7 19
2 3 2
2 1 18
2 11 5
2 5 12
2 14 11
3 9 16
3 6 13
3 14 13
4 7 3
4 14 8
5 7 8
5 12 9
5 8 20
6 7 13
6 1 1
6 9 15
6 13 7
7 1 11
7 2 13
7 4 18
7 10 12
8 7 1
8 3 13
8 2 18
8 5 20
8 4 3
8 6 8
9 7 14
9 3 10
9 10 5
10 5 18
10 6 12
10 15 19
11 7 2
11 9 5
11 5 12
11 8 5
11 13 5
11 6 6
11 10 17
12 7 9
12 9 10
12 8 4
12 15 4
12 14 5
12 0 3
13 1 8
13 2 7
13 14 14
14 2 18
14 9 17
14 11 9
14 5 20
14 13 10
14 6 7
14 15 13
14 0 12
15 7 15
15 1 4
15 4 16
15 13 20
2 6
52
