20 93
0 4 1
0 18 2
0 10 4
1 11 6
1 19 17
1 12 15
1 18 3
1 14 20
2 5 18
2 18 8
2 10 13
3 0 6
3 12 20
3 16 9
3 18 13
3 7 6
4 19 14
4 6 6
4 17 12
4 18 17
4 3 13
5 0 12
5 6 17
5 2 7
5 1 15
5 8 18
6 5 17
6 19 12
6 15 5
6 16 8
6 18 5
6 7 16
7 11 2
7 5 1
7 16 5
7 1 8
8 13 10
8 16 15
8 10 6
9 19 11
9 18 15
9 3 3
10 16 2
10 8 3
10 18 1
11 4 11
11 9 9
11 6 9
11 17 18
11 1 2
11 3 17
11 14 2
12 0 13
12 15 7
12 1 12
12 18 18
12 7 7
13 0 6
13 19 7
13 16 20
13 10 5
14 0 19
14 11 8
14 13 19
14 17 20
14 12 14
14 2 20
14 10 10
15 0 10
15 4 1
15 11 3
15 8 19
15 3 1
15 7 6
16 11 11
16 9 10
16 5 11
16 17 8
16 12 9
16 14 12
16 10 5
17 11 10
17 9 14
17 12 17
17 18 6
17 3 1
18 4 19
18 11 6
18 5 12
18 12 6
18 1 11
19 15 7
19 8 4
10 8
6
