18 82
0 14 8
0 4 4
0 3 9
0 8 3
0 15 19
0 2 12
1 7 10
1 0 17
1 14 1
1 3 9
1 8 6
2 7 18
2 12 10
2 1 2
2 6 20
3 10 4
3 7 20
3 12 3
3 4 19
3 15 8
4 12 5
4 14 3
4 15 19
4 6 9
4 2 10
5 10 1
5 0 8
5 9 20
5 1 20
6 13 9
6 0 9
6 14 4
6 3 15
7 16 5
7 12 13
7 15 6
8 10 12
8 17 17
8 11 2
8 2 12
9 5 17
9 0 3
9 14 8
9 4 10
9 8 19
9 1 3
10 7 9
10 13 14
10 4 6
10 9 13
10 3 17
11 5 6
11 12 7
11 17 6
11 9 12
11 8 3
12 10 15
12 17 20
12 3 4
12 1 20
12 6 2
13 17 13
13 11 14
13 15 20
14 16 7
14 12 9
14 3 15
14 1 17
14 15 13
14 2 16
15 3 2
15 8 13
15 1 13
15 6 16
15 2 17
16 14 18
16 11 13
16 1 17
17 10 1
17 14 19
17 8 7
17 15 1
1 7
43
