18 75
0 4 14
0 11 2
0 8 20
0 16 16
0 3 6
1 10 12
1 11 18
1 2 2
1 8 15
1 16 10
1 6 13
2 4 8
2 5 20
2 7 6
2 15 19
2 11 2
2 6 10
2 0 7
3 9 11
3 12 3
4 8 2
4 6 10
4 0 2
4 12 1
4 1 16
5 9 14
5 0 2
5 12 6
6 9 7
6 15 19
6 17 18
6 14 6
7 4 8
7 10 9
7 6 6
7 1 14
8 9 9
8 2 6
8 0 14
8 17 20
9 5 17
9 7 16
9 10 18
9 8 7
9 13 3
9 3 2
9 1 18
10 2 20
10 8 9
10 13 16
10 3 11
11 10 16
11 2 13
11 8 11
11 1 17
12 5 19
12 15 15
12 13 14
13 4 16
13 7 17
13 8 4
13 6 1
13 17 12
14 15 6
14 8 13
14 16 16
14 0 14
14 12 10
15 4 5
16 7 5
16 11 7
16 13 16
16 1 14
17 11 6
17 16 3
3 2
14
