17 69
0 16 18
0 11 9
0 10 2
0 7 18
0 14 9
1 0 4
1 12 7
1 11 7
1 6 14
1 5 12
1 10 14
1 2 6
1 7 4
2 1 12
2 5 4
2 4 18
3 9 8
3 6 9
3 1 5
3 4 8
4 11 20
4 1 17
4 5 18
4 3 15
4 2 9
6 16 12
6 11 2
6 5 15
6 3 14
6 4 9
7 0 19
7 2 3
8 0 1
8 6 1
8 1 4
8 7 5
9 16 3
9 11 5
9 15 7
9 7 3
10 0 7
10 6 1
10 13 8
10 3 20
10 7 1
11 1 8
11 5 6
11 4 9
12 0 13
12 9 12
12 10 4
12 15 16
13 11 7
13 6 16
13 2 13
13 7 4
14 13 9
14 2 6
14 4 16
15 16 20
15 0 2
15 3 6
15 2 19
15 7 4
15 4 7
16 0 4
16 1 12
16 10 3
16 7 16
14 3
31
