20 102
0 7 16
0 10 11
0 1 3
0 15 3
0 2 1
1 8 11
1 10 15
1 15 5
1 14 17
1 17 9
2 7 11
2 10 6
2 1 13
2 12 4
3 7 11
3 8 18
3 11 11
3 1 12
4 7 10
4 16 3
4 13 6
4 10 5
4 19 9
4 1 10
4 14 15
4 5 1
5 10 5
5 19 6
5 1 12
5 12 14
6 7 18
6 8 14
6 16 16
6 10 18
6 1 5
6 14 18
6 9 16
7 10 17
7 11 2
7 1 15
7 18 5
8 11 3
8 6 2
8 2 10
8 17 9
8 12 9
9 0 15
9 11 1
9 4 20
9 5 16
9 17 3
9 12 7
10 7 10
10 4 1
10 12 9
11 0 8
11 10 20
11 9 1
11 12 3
12 7 19
12 0 12
12 13 8
12 18 11
13 0 13
13 16 7
13 1 17
13 4 15
13 14 4
13 9 14
13 5 5
13 17 5
13 12 20
14 11 19
14 19 19
14 2 7
14 3 16
14 9 12
15 0 6
15 13 1
15 19 10
15 4 19
15 5 1
16 7 4
16 13 5
16 10 12
16 11 19
16 19 7
16 15 12
16 6 9
16 14 14
16 17 2
17 8 12
17 16 15
17 14 20
18 1 15
18 6 4
18 9 17
19 7 2
19 16 10
19 18 2
19 14 1
19 12 18
2 14
34
