17 71
0 15 9
0 2 7
0 7 18
0 6 16
1 4 4
1 11 10
1 5 7
1 3 8
2 10 18
2 4 20
2 14 6
2 1 9
2 6 19
2 16 5
3 8 14
3 14 7
3 2 10
3 5 20
4 14 2
4 7 10
4 12 5
4 3 13
5 4 4
5 14 8
5 0 14
5 6 9
6 15 3
6 2 3
6 0 4
6 12 14
6 3 4
7 13 4
7 8 3
7 0 10
7 1 13
7 11 11
7 16 20
7 9 9
8 15 7
8 14 2
8 2 6
8 7 9
8 6 9
8 5 1
8 9 16
9 8 9
9 5 13
9 3 17
10 1 20
10 11 13
10 9 18
10 3 2
11 4 13
11 0 14
11 9 18
12 10 6
12 7 13
12 16 5
13 10 1
13 14 11
13 1 10
13 9 12
14 13 7
14 4 15
14 2 7
14 12 14
15 13 12
15 10 8
15 3 17
16 10 4
16 5 10
5 11
34
