19 96
0 12 1
0 4 10
0 18 18
0 14 17
0 1 2
0 13 6
1 7 19
1 8 8
2 12 9
2 4 5
2 7 18
2 5 16
2 0 8
2 13 4
2 11 4
3 4 6
3 15 17
3 0 3
3 6 20
4 7 10
4 15 12
4 16 12
4 5 20
4 1 12
4 2 17
4 13 1
5 4 4
5 14 11
5 1 20
5 0 6
5 13 2
5 6 5
6 4 14
6 5 20
6 9 5
6 0 20
6 17 8
7 3 14
7 15 19
7 18 4
7 10 5
7 5 20
7 1 20
7 8 12
8 12 19
8 15 14
8 10 16
8 14 20
8 5 15
8 11 3
9 7 3
9 15 15
9 16 4
9 10 15
9 14 8
9 13 15
9 17 2
9 11 12
10 4 11
10 3 20
10 11 14
11 7 11
11 16 17
11 14 11
11 9 20
11 8 20
12 7 6
12 3 5
12 18 18
13 12 11
13 4 16
13 15 6
13 16 18
13 18 17
13 17 2
13 6 19
14 13 13
15 7 2
15 18 20
15 1 15
15 13 6
15 8 5
16 12 16
16 7 16
16 10 1
16 9 9
16 0 5
17 3 4
17 9 19
17 2 7
17 11 19
18 12 8
18 16 16
18 1 7
18 13 16
18 17 8
18 12
55
