19 95
0 12 18
0 6 2
0 8 19
0 10 10
0 9 1
0 16 4
1 11 5
1 8 2
1 18 20
1 17 1
2 11 13
2 15 11
2 18 3
2 13 16
3 11 4
3 6 10
3 7 6
3 4 7
3 18 1
3 2 6
3 16 13
3 13 10
4 12 13
4 9 20
4 16 2
5 11 17
5 6 11
5 0 3
5 10 20
5 18 10
5 9 13
6 1 11
7 14 3
7 11 7
7 6 10
7 4 14
7 2 3
7 9 15
7 16 13
7 3 5
8 4 14
8 0 4
8 2 6
8 13 15
8 5 16
9 6 18
9 0 10
9 16 3
10 11 9
10 1 11
10 6 15
10 8 20
10 2 13
10 5 4
11 6 6
11 7 8
11 10 17
11 18 12
11 2 16
11 9 18
11 3 17
11 5 19
11 17 11
12 7 20
12 0 11
12 16 1
12 13 14
13 3 6
14 11 10
14 1 14
14 7 9
14 4 12
14 10 2
14 18 10
14 9 16
15 12 20
15 11 18
15 8 5
15 7 11
15 2 14
15 5 14
16 14 18
16 11 11
16 15 20
16 18 7
16 9 5
16 5 13
17 11 8
17 15 3
17 8 4
17 18 9
17 9 11
17 13 18
17 5 5
18 8 7
14 16
36
