19 87
0 12 10
0 10 1
0 3 1
0 18 4
0 7 16
0 4 1
1 12 3
1 10 12
1 18 9
1 11 7
1 16 10
1 7 15
1 13 14
1 14 17
2 12 17
2 9 5
2 18 3
2 16 11
2 8 14
2 13 17
3 10 17
3 7 11
3 2 5
3 14 5
4 16 1
4 5 10
4 13 5
4 2 9
5 0 10
6 0 19
6 10 9
6 3 19
6 11 19
6 5 2
6 15 1
6 8 15
6 1 3
7 12 11
7 6 5
7 2 15
7 14 1
8 11 17
8 6 12
8 5 9
9 18 4
9 5 20
10 12 7
10 0 11
10 3 1
10 11 14
10 6 3
10 5 10
10 4 6
10 2 14
11 12 12
11 18 10
11 16 7
11 6 16
11 13 17
11 2 5
11 14 6
12 0 20
12 3 8
12 5 6
12 17 15
13 10 12
13 3 17
13 11 2
13 16 4
13 6 20
13 5 6
13 15 7
13 4 8
13 2 9
13 14 16
14 16 11
14 1 20
15 9 4
15 0 19
15 7 13
15 13 17
16 12 2
16 10 12
16 6 11
18 9 17
18 10 5
18 16 10
2 4
15
