19 69
0 15 12
0 13 12
1 12 4
1 11 16
1 16 16
2 18 2
3 12 13
3 7 11
3 4 12
3 1 18
3 18 15
3 14 20
4 12 2
4 8 12
4 0 1
4 2 17
5 8 15
5 3 20
5 11 17
5 13 13
5 16 16
6 17 7
6 13 6
7 15 7
7 3 3
8 12 9
8 7 5
8 3 7
8 4 13
8 14 2
9 6 15
9 3 6
9 1 14
9 11 10
9 5 11
10 15 18
10 4 15
10 0 6
10 14 17
10 16 3
11 7 6
11 4 6
11 13 13
12 15 17
12 10 20
12 7 12
12 14 7
12 16 15
13 18 1
13 5 20
14 15 1
14 10 12
14 11 15
14 5 4
15 3 19
15 18 19
15 16 11
16 4 20
16 1 13
17 15 3
17 7 2
17 6 7
17 3 8
17 18 13
17 0 5
17 14 17
18 10 15
18 1 3
18 16 13
7 3
10
