19 93
0 16 11
0 7 20
0 17 7
0 6 10
1 18 15
1 16 19
1 10 16
1 4 13
1 3 19
1 13 20
2 18 14
2 15 1
2 16 2
2 5 8
3 16 19
3 8 17
3 11 5
3 17 7
3 13 1
3 9 5
4 18 6
4 8 7
4 12 11
4 14 3
4 1 5
5 4 8
5 12 16
5 17 4
5 9 17
6 15 16
6 5 2
6 13 20
7 2 16
7 15 14
7 4 13
7 12 11
7 1 16
8 16 6
8 0 13
8 10 4
8 3 16
8 17 6
8 1 8
8 9 6
9 2 6
9 0 18
10 18 2
10 15 4
10 0 11
10 5 14
10 7 13
10 12 19
10 17 3
11 7 12
11 8 12
11 14 20
11 6 5
12 18 18
12 7 4
12 8 9
12 3 20
12 11 10
12 14 12
13 2 7
13 0 20
13 12 7
13 3 15
13 14 4
13 9 1
14 15 12
14 0 15
14 12 20
14 13 6
15 12 20
15 17 2
15 13 1
16 5 5
16 7 4
16 4 4
16 3 10
16 11 14
16 17 16
16 14 7
17 0 5
17 5 17
17 3 4
17 13 1
17 14 6
18 16 5
18 4 16
18 3 13
18 11 19
18 9 18
5 15
45
