19 86
0 18 16
0 16 1
0 5 10
0 11 8
0 1 13
0 15 1
0 7 13
1 13 5
1 5 20
1 0 14
1 9 12
1 15 12
1 2 9
2 10 3
2 11 14
2 1 7
2 7 2
3 6 12
3 16 1
3 4 10
4 8 1
4 3 2
4 17 17
4 15 10
4 2 20
5 12 17
5 13 10
5 3 16
5 10 8
5 15 12
5 7 7
6 8 8
6 10 18
6 7 12
7 13 15
7 4 5
7 8 13
7 15 1
8 14 16
8 13 10
8 3 20
8 17 13
8 1 17
8 7 5
8 2 9
9 14 17
9 18 5
9 8 7
9 10 12
9 1 13
10 14 11
10 13 11
10 4 1
10 1 6
10 2 2
11 12 19
11 18 3
11 6 2
11 5 1
11 4 12
12 0 16
12 8 2
13 6 17
13 10 19
13 11 19
14 6 9
14 0 14
14 17 10
14 1 19
15 6 8
15 16 18
15 4 9
15 7 12
16 7 12
16 2 19
17 12 3
17 18 15
17 8 8
17 3 2
17 11 9
17 2 3
18 12 16
18 5 1
18 3 1
18 11 6
18 2 9
9 11
54
