19 81
0 8 12
0 1 19
0 6 17
1 4 8
1 11 17
1 10 5
1 13 8
1 14 9
1 15 4
2 17 12
2 15 8
2 16 19
3 5 10
3 8 13
3 18 17
4 2 16
4 13 14
4 15 19
5 2 9
5 18 17
5 6 12
5 15 20
6 5 17
6 10 9
6 1 14
6 13 11
6 15 5
6 16 11
7 13 7
7 9 16
7 0 3
8 5 19
8 17 3
8 1 10
8 6 8
8 14 17
8 15 12
9 5 7
9 18 8
9 12 18
9 14 17
9 15 1
10 1 18
10 9 5
11 8 6
11 17 19
11 6 18
11 7 20
11 9 7
11 15 17
11 16 19
12 2 1
12 11 17
12 8 16
12 14 16
12 3 4
13 8 11
13 10 17
13 7 15
14 4 8
14 17 19
14 10 1
14 18 20
14 3 4
14 0 3
15 7 16
15 3 14
16 8 5
16 10 16
16 18 2
16 12 8
16 13 3
16 3 7
16 15 3
16 0 7
17 5 13
17 1 13
17 13 2
17 6 10
18 6 9
18 0 15
3 11
34
