17 73
0 10 14
0 16 14
0 12 14
0 7 4
0 13 19
0 6 17
1 14 1
1 13 9
2 4 10
2 10 2
2 16 14
2 14 15
2 3 11
2 6 12
3 0 6
3 11 16
3 9 17
3 6 9
4 0 4
4 9 5
5 11 12
5 8 5
5 7 1
6 2 10
6 0 12
6 11 10
6 8 3
6 14 1
6 3 15
7 16 9
7 9 11
7 6 5
8 1 7
8 9 17
8 13 9
8 6 10
9 11 3
9 15 14
10 1 6
10 11 3
10 9 14
10 7 4
10 3 3
11 12 20
11 9 17
11 15 5
11 5 6
12 4 20
12 2 2
12 10 12
12 14 3
12 5 10
13 16 18
13 8 9
13 7 13
13 14 17
13 5 19
13 6 7
14 2 4
14 1 10
14 8 14
14 5 20
14 3 18
15 4 8
15 1 8
15 11 12
15 12 4
15 7 11
15 5 2
16 1 16
16 0 7
16 7 1
16 14 15
5 2
16
