19 82
0 12 19
0 15 5
0 4 12
0 6 3
1 18 7
1 15 15
1 0 12
1 13 10
1 4 5
1 14 1
1 11 13
1 16 16
2 3 9
2 17 17
2 6 13
2 8 2
2 16 8
3 12 6
3 17 19
3 0 2
3 13 14
3 4 19
3 6 10
3 14 18
3 8 13
4 3 14
4 17 9
4 0 6
4 14 4
4 11 4
5 1 2
5 11 17
5 16 20
6 13 16
6 10 11
7 3 8
7 12 1
7 8 15
7 11 2
8 5 12
8 0 11
8 13 11
9 17 7
9 4 14
9 7 11
9 6 2
9 14 4
9 8 3
10 3 14
10 13 10
10 14 10
10 16 18
11 12 11
11 5 9
11 13 13
11 7 18
11 14 1
11 9 1
11 8 6
12 17 8
12 7 8
12 10 1
12 14 15
12 9 4
13 2 3
13 6 6
13 14 10
13 11 8
14 13 14
14 10 6
14 11 19
15 3 4
15 4 12
15 14 5
16 3 3
16 15 18
16 5 7
16 14 2
16 11 4
17 2 11
17 18 6
18 8 11
3 8
47
