19 82
0 7 13
0 1 8
0 13 19
1 7 11
1 8 4
1 10 4
1 4 6
1 14 13
1 15 18
2 0 17
2 8 8
2 6 11
2 15 20
3 12 9
3 1 15
3 15 12
3 13 20
4 2 18
4 16 2
4 8 7
4 10 14
4 3 3
5 2 14
5 16 18
5 1 14
6 17 16
6 8 12
6 11 6
7 17 6
7 9 18
7 4 8
8 0 5
8 18 5
8 10 13
8 11 20
8 4 8
9 16 5
9 10 1
9 12 16
9 15 1
9 13 12
10 7 14
10 9 16
10 15 1
11 16 5
11 7 2
11 8 4
11 3 10
11 13 1
12 16 4
12 8 2
12 15 13
13 0 16
13 9 11
13 14 3
14 0 19
14 10 12
14 5 18
14 3 10
15 2 9
15 16 8
15 12 4
15 4 1
15 14 7
15 13 19
16 2 4
16 17 6
16 18 14
16 11 4
16 4 9
17 8 13
17 11 8
17 12 16
17 4 14
17 14 1
17 15 16
17 13 7
18 16 18
18 0 2
18 10 7
18 1 12
18 15 20
7 10
32
