19 70
1 18 12
1 9 17
1 5 2
2 16 6
2 14 2
2 12 3
2 4 4
2 13 4
2 6 7
2 0 20
2 15 6
3 12 16
3 1 12
3 18 15
3 4 12
3 5 4
4 8 11
4 1 2
4 17 6
4 15 9
5 8 8
5 18 18
5 13 11
5 3 14
5 15 12
6 4 18
6 10 7
6 15 12
6 9 16
7 16 6
7 13 9
7 3 15
7 10 6
8 14 18
8 1 17
8 15 18
8 5 15
9 8 18
9 16 8
9 4 2
9 10 6
9 2 10
10 16 9
10 18 4
10 17 9
10 0 20
10 15 4
11 4 1
12 17 6
12 9 19
13 1 13
13 18 10
13 5 20
14 4 11
14 0 10
14 2 8
14 15 12
14 7 1
15 12 12
15 3 6
15 11 18
15 5 18
16 12 11
16 4 19
16 10 5
16 7 1
17 8 13
17 16 1
18 12 20
18 10 8
16 15
36
