18 78
0 14 3
0 7 5
0 13 3
0 8 7
0 12 13
1 17 1
1 12 3
2 14 4
2 15 16
2 0 6
3 10 15
3 15 16
3 13 3
3 9 6
3 0 16
4 14 9
4 15 8
4 13 20
4 9 18
4 0 14
4 2 17
5 3 20
5 10 6
5 0 4
6 11 14
6 15 6
6 13 13
6 0 16
7 3 6
7 11 3
7 6 6
7 15 4
7 9 14
7 2 14
7 5 13
8 10 8
8 16 19
8 15 19
9 14 20
9 7 1
10 14 11
10 17 19
11 3 6
11 1 18
11 6 20
11 8 15
11 0 7
11 12 10
12 3 10
12 10 13
12 11 5
12 13 14
12 0 8
13 4 19
13 10 3
13 16 13
13 8 18
13 0 11
13 12 6
14 4 18
14 3 17
14 10 4
14 11 10
14 9 18
14 5 7
14 12 1
15 14 12
15 17 9
15 8 12
15 12 3
16 14 14
16 11 3
16 6 4
16 17 7
17 3 6
17 10 13
17 15 1
17 0 6
4 17
36
