17 73
0 1 7
0 16 5
0 15 1
0 5 9
0 7 12
0 12 16
0 2 1
1 16 6
1 9 5
1 11 19
1 2 2
2 9 6
2 6 15
2 5 10
2 4 1
3 15 20
3 9 3
3 13 8
3 11 19
3 12 15
4 16 16
4 15 12
4 3 15
4 11 2
4 7 18
5 0 18
5 3 18
5 14 15
6 5 12
7 15 10
7 9 9
7 10 15
7 14 7
7 4 1
8 10 2
8 11 4
8 14 7
9 16 13
9 6 17
10 0 20
10 1 2
10 9 14
10 6 3
10 13 1
10 11 4
10 12 3
11 16 17
11 15 9
11 13 4
12 6 6
13 0 18
13 9 12
13 6 8
13 10 14
13 11 2
13 12 7
13 2 12
13 4 8
14 1 16
14 16 1
14 6 13
14 8 8
14 10 4
14 3 20
14 12 16
15 5 11
15 13 10
15 11 5
15 12 10
16 1 6
16 15 20
16 6 14
16 2 8
7 2
23
