16 78
0 12 2
0 1 4
0 13 12
0 7 1
0 11 5
1 10 10
1 12 20
1 5 18
1 9 9
1 14 19
1 4 12
2 15 19
2 1 16
2 5 14
2 9 19
2 7 5
3 15 19
3 10 4
3 1 10
3 5 20
3 7 5
3 11 3
4 6 6
4 13 4
4 5 5
4 8 9
5 10 14
5 1 11
5 8 6
6 10 8
6 12 10
6 9 13
6 11 8
6 4 14
7 15 3
7 10 9
7 12 6
7 6 12
7 5 6
7 11 16
7 4 16
8 15 9
8 10 7
8 12 6
8 1 5
8 14 2
8 2 15
9 12 2
9 6 14
9 5 8
9 11 12
10 0 11
10 6 14
10 2 20
11 12 14
11 1 14
11 8 9
12 15 13
12 10 18
12 7 11
12 8 11
13 0 1
13 3 15
13 1 7
13 14 10
13 4 12
13 2 8
14 0 1
14 3 6
14 15 2
14 12 10
14 11 13
14 2 8
15 3 14
15 6 12
15 14 4
15 7 4
15 2 7
2 13
16
