20 100
0 11 19
0 12 10
0 18 12
0 9 12
0 4 20
0 15 9
0 3 6
0 14 10
0 2 3
0 6 19
1 16 12
1 10 14
1 2 3
2 16 7
2 7 16
2 18 19
2 3 3
2 14 4
2 5 5
2 13 16
2 6 3
3 12 1
3 19 17
3 15 10
3 1 5
3 2 2
3 6 8
4 7 6
4 12 9
4 1 15
5 12 17
5 17 7
5 15 15
5 6 8
6 0 8
6 7 9
6 11 20
6 8 16
6 19 3
6 17 2
6 4 6
6 2 1
7 0 1
7 9 9
7 15 20
8 19 3
8 9 6
8 3 6
8 1 20
8 13 13
8 6 2
9 16 18
9 7 5
9 10 6
9 12 18
9 18 16
10 18 10
10 4 5
10 15 14
10 5 17
11 0 6
11 16 15
11 19 12
11 4 16
12 0 6
12 7 20
12 11 15
12 10 1
12 8 11
13 17 14
13 3 18
14 8 4
14 15 12
14 1 7
14 5 7
14 2 11
15 0 18
15 17 13
16 0 16
16 5 8
16 13 17
16 2 12
17 16 1
17 10 6
17 1 17
17 6 17
18 16 5
18 10 8
18 12 19
18 8 7
18 3 17
18 5 5
18 13 16
18 2 6
19 18 8
19 17 4
19 3 2
19 14 18
19 5 17
19 13 13
4 3
30
