19 83
0 3 18
0 7 14
0 6 9
0 5 19
0 8 11
0 15 8
0 14 19
0 2 19
1 7 9
1 17 13
1 8 13
1 11 20
1 16 5
2 7 15
2 1 12
3 12 19
3 18 16
3 17 14
3 10 13
3 2 8
4 17 16
4 13 14
4 8 11
4 9 13
4 15 13
5 11 4
5 16 12
6 3 11
6 8 18
6 4 10
6 16 13
7 3 11
7 0 15
7 9 13
7 11 3
8 5 1
8 1 14
8 4 3
8 15 12
9 0 5
9 17 20
9 5 17
9 8 18
9 10 12
9 15 12
10 0 3
10 5 3
10 2 12
11 17 13
11 6 7
11 8 16
11 15 7
11 2 14
12 3 14
12 7 4
12 0 6
12 6 17
12 5 15
12 13 20
12 9 16
12 15 1
12 16 18
13 3 7
13 4 3
14 17 2
14 1 10
14 15 7
15 12 13
15 7 7
15 18 18
15 17 13
15 8 13
15 4 15
15 16 12
15 14 3
15 2 4
16 6 11
16 13 2
16 11 6
17 8 2
17 14 18
18 5 17
18 8 1
10 5
18
