17 72
0 15 5
0 11 6
0 1 5
0 16 7
0 8 14
0 13 9
1 12 17
1 16 18
1 13 14
2 4 5
2 15 8
2 7 2
2 10 1
2 16 6
2 14 16
2 8 10
3 4 7
3 15 17
3 11 18
3 6 4
3 14 4
4 12 3
4 7 9
4 11 2
5 9 14
5 3 9
5 14 9
5 13 11
6 4 18
6 14 5
6 13 19
7 4 3
7 11 19
7 14 16
7 0 20
8 11 13
9 15 9
9 14 17
9 0 19
9 13 4
10 9 15
10 3 1
10 4 20
10 15 19
10 16 20
10 14 3
10 13 12
11 7 16
11 2 11
11 10 17
11 6 5
11 8 6
11 13 9
12 5 2
12 11 17
12 6 8
12 8 15
12 0 16
13 9 3
13 3 14
13 8 16
14 9 7
14 11 17
14 6 4
14 0 1
14 13 2
15 14 12
15 13 4
16 15 16
16 8 6
16 0 8
16 13 10
3 11
49
