20 79
0 7 7
0 15 7
1 8 8
1 16 9
1 17 5
1 9 7
2 10 8
2 8 12
2 18 8
2 4 10
2 13 4
2 0 1
2 9 8
2 3 16
3 18 18
3 17 9
3 0 15
4 18 5
4 14 8
4 12 7
4 0 20
4 3 11
4 5 7
5 16 3
5 19 16
5 9 18
6 11 2
6 19 19
6 18 17
6 1 7
6 17 12
6 15 15
6 5 10
7 10 20
7 18 9
7 14 14
7 17 12
7 15 15
8 13 1
8 14 18
8 17 17
9 8 2
9 7 16
9 11 1
9 19 18
9 0 14
9 3 5
10 19 10
10 6 8
10 15 10
11 10 5
11 1 15
11 17 5
11 9 5
12 2 8
12 10 19
12 16 15
12 0 18
12 3 16
13 10 19
13 15 12
14 0 1
14 9 12
15 8 16
15 11 2
15 1 5
15 6 13
15 17 13
16 8 15
16 12 15
16 0 8
16 3 14
17 12 19
17 9 9
18 2 17
18 19 1
18 14 12
19 1 10
19 6 10
14 17
13
