20 97
0 5 20
0 14 16
0 11 14
0 4 12
0 15 19
1 18 8
1 4 12
1 7 11
1 12 17
2 17 14
2 0 19
2 5 8
2 9 20
2 15 14
2 8 15
2 6 17
3 16 17
3 10 19
3 18 5
3 12 3
4 14 11
4 11 17
4 19 20
4 3 6
5 11 9
5 7 20
5 6 8
6 8 7
6 12 1
7 1 2
7 10 17
7 11 13
7 18 17
7 13 15
7 15 1
7 8 10
7 3 12
8 11 4
8 18 12
8 13 2
9 1 19
9 10 17
9 4 3
9 13 5
10 1 3
10 16 8
10 5 18
10 3 1
11 1 13
11 2 6
11 5 2
11 9 2
11 4 10
11 13 9
11 6 9
12 17 9
12 16 9
12 5 11
12 9 10
12 11 3
12 15 14
13 0 20
13 14 11
13 9 4
13 15 9
13 19 16
14 0 4
14 2 13
14 9 10
14 13 7
14 7 1
14 3 6
15 1 4
15 10 8
15 7 18
15 6 5
16 1 7
16 0 7
16 9 11
16 11 20
16 13 19
16 19 1
17 16 3
17 2 12
17 10 18
17 15 20
17 8 20
17 19 12
17 6 10
17 12 2
18 2 8
18 8 6
18 3 12
19 17 18
19 0 4
19 9 19
19 6 16
0 8
58
