18 93
0 7 8
0 15 14
0 3 17
0 8 15
0 6 17
0 4 19
0 10 10
1 16 1
1 5 18
1 4 2
1 12 14
1 9 15
2 7 8
2 3 19
2 9 4
3 15 19
3 13 10
3 8 9
3 6 8
3 4 7
3 10 6
3 9 4
3 0 16
4 16 17
4 17 4
4 1 9
4 2 4
4 12 19
5 13 4
5 1 18
5 6 12
5 10 15
6 7 16
6 16 10
6 13 1
6 5 14
6 9 18
7 11 20
7 15 4
7 5 8
7 14 1
7 3 7
7 8 15
7 10 11
7 9 13
8 11 4
8 2 11
8 12 13
9 7 10
9 16 5
9 13 9
9 17 11
9 1 1
9 8 5
9 6 7
10 13 8
10 5 7
10 6 1
10 2 18
10 0 13
11 7 5
11 13 11
11 3 2
11 8 2
11 6 11
11 2 8
12 15 2
12 13 17
12 3 16
12 8 3
12 2 17
12 0 6
13 15 5
13 5 5
13 14 12
13 17 18
14 13 13
14 3 11
14 4 16
14 12 9
14 9 10
15 6 8
15 10 1
15 12 10
16 7 5
16 5 4
16 14 18
16 1 5
16 10 8
16 0 18
17 15 7
17 8 18
17 2 15
8 11
24
