18 70
0 9 3
0 3 1
0 13 1
0 14 10
1 12 8
1 9 2
1 17 16
1 14 14
2 12 14
2 9 13
2 6 12
2 13 4
2 11 5
2 17 1
3 2 13
3 4 6
4 6 1
4 3 14
4 5 3
5 4 14
5 13 12
6 2 18
6 10 12
6 4 18
6 1 4
6 5 4
6 8 10
7 12 8
7 2 14
7 10 12
8 4 7
8 1 7
8 13 2
8 14 19
9 7 13
9 4 20
9 1 9
9 11 1
9 15 2
9 14 5
9 8 9
10 9 10
10 17 5
11 9 15
11 17 11
11 15 17
12 9 9
12 16 18
12 5 18
13 5 3
13 14 2
14 6 18
14 10 7
14 11 1
14 0 16
15 9 6
15 6 17
15 7 8
15 4 14
15 3 11
15 13 14
15 17 11
15 14 14
16 12 2
16 2 1
16 10 2
16 1 12
17 3 8
17 13 8
17 11 5
8 0
16
