19 94
0 3 4
0 4 2
0 5 18
0 8 1
0 6 5
0 18 5
1 3 11
1 11 6
1 16 2
1 15 18
2 12 6
2 5 6
2 15 16
2 17 10
3 13 8
3 1 16
3 17 4
3 7 10
4 3 9
4 12 10
4 11 5
4 15 8
4 6 8
5 3 3
5 12 12
5 13 1
5 8 12
5 18 3
5 17 20
6 10 3
6 16 13
6 15 11
6 9 7
7 10 5
7 14 18
7 15 5
7 18 4
7 1 3
7 17 4
8 16 4
8 1 5
8 7 20
8 2 13
9 3 18
9 10 2
9 4 4
9 11 2
9 16 12
9 7 1
9 2 19
10 0 20
10 8 15
10 15 13
10 6 7
10 9 4
10 7 20
11 10 1
11 6 3
11 1 13
12 10 17
12 16 4
12 0 18
12 13 8
12 8 19
12 15 2
12 1 14
13 10 4
13 16 12
13 6 9
13 7 10
14 12 7
14 16 20
14 9 18
14 18 16
14 7 1
15 0 19
15 13 3
15 17 10
15 7 1
16 5 16
16 11 18
16 13 13
16 18 8
16 7 6
17 11 15
17 0 1
17 14 1
18 3 7
18 12 2
18 11 20
18 0 19
18 13 2
18 14 16
18 2 20
7 10
32
