20 100
0 4 14
0 5 18
0 6 15
0 12 14
0 18 4
0 3 9
0 8 7
1 5 1
1 13 15
1 2 7
1 7 3
2 0 8
2 4 10
2 13 2
2 6 10
2 16 13
2 9 1
2 7 1
3 11 2
3 12 16
3 14 15
4 11 15
4 19 13
4 6 1
4 17 8
4 9 3
4 14 18
5 0 19
5 13 1
5 18 10
5 2 18
6 0 5
6 19 15
6 1 15
6 12 20
6 14 1
6 2 9
7 13 8
7 1 18
7 6 10
7 10 8
7 17 1
7 14 6
7 2 14
7 3 14
8 19 14
8 12 11
8 16 11
9 0 15
9 5 7
9 11 20
9 6 9
9 17 4
9 14 10
9 2 17
9 7 1
10 0 3
10 17 10
10 3 13
10 8 2
11 0 13
11 4 12
11 6 9
11 17 5
12 5 11
12 11 9
12 6 11
12 10 9
12 14 19
12 2 15
13 11 3
13 2 13
13 8 13
14 11 12
14 10 6
14 15 1
14 16 5
15 0 13
15 5 5
15 1 3
15 12 16
15 18 8
15 14 14
16 0 10
16 4 5
16 5 8
16 19 16
16 12 19
16 10 20
16 18 18
16 3 7
17 0 17
17 4 6
17 12 9
17 14 6
18 1 8
18 15 13
18 8 5
19 2 1
19 8 12
18 19
26
