17 73
0 13 13
0 7 14
0 14 11
0 5 16
0 16 12
1 12 9
1 0 11
2 5 10
3 15 9
3 4 15
3 0 6
3 11 8
4 3 4
4 15 1
4 9 1
4 0 7
4 11 3
5 13 15
5 3 3
5 14 9
5 16 14
5 0 10
5 10 9
5 1 8
6 2 13
6 14 2
6 5 15
6 16 11
6 10 18
7 13 10
7 9 8
8 7 19
8 14 17
8 12 3
8 6 6
8 16 8
8 11 14
9 2 9
9 14 9
9 12 12
9 15 2
9 4 5
10 6 6
10 9 17
10 16 14
10 11 15
11 3 4
11 14 3
11 15 9
11 10 13
11 8 2
12 3 3
12 6 6
12 9 14
12 16 2
13 7 11
13 12 8
13 6 14
13 8 1
14 7 19
14 2 16
14 9 8
14 1 19
15 12 14
15 4 5
15 0 5
15 10 20
15 11 10
15 1 15
16 3 16
16 14 19
16 12 6
16 15 20
4 7
16
