20 84
0 9 15
0 1 2
0 18 18
0 15 4
0 6 16
0 11 19
1 10 10
1 12 10
1 18 19
1 6 13
1 4 5
2 9 20
2 10 10
2 16 2
2 5 12
2 13 19
2 8 14
2 11 5
3 16 11
3 15 4
3 7 14
3 0 17
4 12 12
4 15 18
4 19 2
4 6 7
5 9 2
5 2 2
5 1 20
5 18 11
5 19 8
6 10 20
6 12 8
6 4 3
7 10 19
7 15 5
7 19 19
7 4 19
8 18 13
8 19 11
9 10 20
9 15 6
9 17 15
9 6 15
9 4 16
9 0 13
10 2 6
10 16 12
10 5 3
10 19 7
10 17 11
10 0 16
11 10 6
11 13 12
11 18 2
12 5 14
12 18 2
12 4 18
13 9 2
13 0 3
14 9 1
14 18 1
14 7 4
14 19 13
14 17 20
14 6 15
14 4 13
15 9 19
15 10 16
15 16 10
15 13 10
15 4 9
15 0 19
16 9 12
16 11 13
16 3 8
17 2 10
18 2 11
18 1 6
18 16 13
18 17 12
19 10 15
19 18 10
19 3 15
19 12
30
