18 73
0 9 9
0 4 15
0 16 3
0 5 2
0 14 5
0 7 17
0 6 20
1 5 1
1 14 12
1 17 14
1 8 20
2 16 4
2 15 20
2 14 4
2 12 11
2 1 13
2 6 11
3 11 11
3 7 8
3 17 7
4 3 8
4 16 11
4 5 1
4 14 1
4 6 13
5 11 3
5 10 12
5 15 7
5 7 8
6 11 6
6 12 14
6 13 6
6 1 16
7 2 10
7 14 6
7 13 19
8 3 3
8 16 7
8 5 9
8 7 15
8 17 17
9 10 7
9 14 3
9 12 15
9 7 10
9 6 8
10 2 12
10 3 19
10 16 3
11 9 12
11 4 5
11 12 4
11 7 20
11 17 20
11 6 7
12 3 20
12 15 13
12 13 7
12 6 4
13 11 8
13 15 20
13 1 3
14 3 2
14 9 17
14 0 16
14 13 4
16 0 16
16 1 13
17 9 7
17 11 17
17 15 17
17 0 5
17 6 8
2 12
43
