19 76
0 15 9
0 6 5
1 4 5
1 10 11
1 5 11
1 16 17
2 0 6
2 15 16
2 18 11
2 3 15
3 14 6
3 9 19
3 7 15
4 13 2
4 1 12
4 16 17
4 3 15
4 17 2
5 1 12
5 11 1
5 14 20
5 18 8
5 3 5
6 4 12
6 3 6
6 9 13
7 0 9
7 15 15
7 13 20
7 4 11
7 1 3
7 3 20
8 11 11
8 14 20
8 5 5
8 6 4
9 8 19
9 16 12
10 12 10
10 5 19
10 17 17
11 0 2
11 15 6
11 4 16
11 14 3
11 2 17
11 12 4
11 6 10
12 0 9
12 7 14
13 0 16
13 4 8
13 3 8
14 13 3
14 1 9
14 9 16
15 1 19
15 18 18
15 8 5
15 7 7
16 15 10
16 14 3
16 18 18
16 3 4
17 4 5
17 10 8
17 8 17
17 5 9
17 16 12
18 4 1
18 1 11
18 11 5
18 14 1
18 8 3
18 17 14
18 7 6
14 17
27
