19 80
0 17 1
0 10 9
0 15 6
0 18 20
0 7 15
1 16 13
1 9 13
1 10 20
1 8 1
1 0 15
2 5 5
2 13 7
2 15 10
2 8 7
2 0 12
3 6 9
3 12 7
3 5 7
3 13 10
3 10 6
3 11 12
3 1 6
4 16 19
4 12 3
4 2 19
4 1 17
5 17 20
5 16 9
5 3 1
6 5 12
6 15 4
6 8 3
6 7 15
7 4 19
7 12 16
7 15 17
7 0 15
7 2 12
8 16 5
8 13 3
8 18 11
8 11 16
9 16 13
9 12 12
9 5 4
9 7 9
10 14 15
10 17 2
10 16 6
10 13 10
10 11 2
10 7 8
10 1 20
11 3 6
11 4 9
11 9 10
11 18 3
12 4 9
12 9 2
12 13 5
12 10 5
12 18 8
13 2 9
13 7 19
13 1 6
14 8 2
15 14 19
15 17 12
15 10 11
15 0 13
16 5 14
16 10 10
16 15 13
16 0 4
16 7 11
17 9 19
17 5 19
17 13 20
18 9 4
18 15 9
10 5
44
