20 85
0 19 19
0 18 2
0 7 18
1 17 16
1 19 14
2 13 1
2 18 3
2 7 7
2 11 14
3 17 7
3 13 11
3 15 9
3 12 20
3 0 16
4 9 1
4 14 1
4 12 13
4 18 1
5 3 17
5 6 5
5 14 16
5 8 14
5 2 15
5 11 2
6 3 4
6 19 17
6 12 15
7 17 9
7 6 14
7 14 15
7 16 3
7 15 13
7 18 14
7 11 11
8 0 18
9 3 8
9 10 17
9 4 12
10 13 19
10 2 13
10 11 15
11 19 8
11 13 6
11 12 19
11 0 18
12 13 18
12 14 5
12 8 16
12 1 3
12 15 10
13 17 2
13 8 19
13 16 16
13 1 3
13 12 8
13 18 14
13 0 1
14 5 18
14 9 6
14 10 14
14 15 16
14 11 12
15 14 7
15 8 17
15 7 12
16 17 19
16 19 10
16 8 15
16 10 1
16 12 6
17 13 20
17 2 4
18 5 2
18 6 9
18 13 1
18 8 19
18 10 1
18 15 12
18 4 1
18 7 9
19 17 11
19 13 11
19 9 15
19 8 20
19 10 10
7 6
28
