17 76
0 4 5
0 16 13
0 11 8
0 14 16
1 4 14
1 11 11
1 3 9
1 13 18
1 14 9
1 6 20
2 6 16
3 9 1
3 10 13
3 0 8
3 14 1
4 16 4
4 2 16
4 15 8
5 6 3
6 5 15
6 11 13
6 3 6
6 14 9
7 5 9
7 10 10
7 15 12
7 13 16
8 4 10
8 12 4
8 16 9
8 11 10
9 4 10
9 16 11
9 10 11
9 8 6
9 7 8
9 1 5
9 15 15
9 13 8
9 0 8
9 6 14
10 12 2
10 2 16
10 8 9
10 1 7
11 2 14
11 8 5
11 0 12
12 16 15
12 11 17
12 9 15
12 10 1
12 7 19
12 13 18
12 6 14
13 4 5
13 5 5
13 9 15
13 0 14
13 14 14
14 4 20
14 2 16
14 9 16
14 10 5
14 1 18
15 4 1
15 11 9
15 3 18
15 10 16
15 6 12
16 5 4
16 11 2
16 7 4
16 15 7
16 14 7
16 6 19
4 13
28
