19 91
0 6 19
0 18 12
0 11 16
0 5 6
0 15 4
0 2 20
0 13 3
1 9 12
1 18 15
1 3 8
1 5 8
1 14 5
2 9 9
2 10 9
2 11 13
2 5 2
2 15 11
2 12 17
2 7 18
2 13 12
3 9 19
3 18 15
3 12 2
5 6 10
5 10 20
5 0 1
5 12 4
6 10 7
6 8 1
6 11 16
6 0 2
7 9 6
7 10 13
7 5 5
8 9 3
8 18 16
8 10 13
8 3 3
8 17 6
8 15 9
8 14 20
8 16 14
9 14 11
9 2 11
9 12 11
9 1 5
10 18 14
10 11 12
10 5 12
10 1 14
11 9 14
11 8 13
11 1 17
12 9 13
12 10 3
12 4 18
12 17 18
12 15 16
12 14 2
12 1 18
13 9 14
13 18 14
13 10 20
13 11 7
13 5 14
13 15 18
13 2 13
14 10 17
14 3 1
14 11 2
14 2 6
14 13 11
15 14 12
15 12 15
15 1 6
15 13 14
16 8 1
16 15 10
16 14 8
17 6 15
17 18 1
17 3 7
17 4 11
17 14 7
17 12 10
18 6 5
18 3 2
18 4 11
18 2 17
18 16 12
18 12 17
7 18
24
