20 106
0 5 9
0 7 13
0 15 3
0 6 2
1 8 1
1 2 13
1 11 4
1 15 1
2 18 10
2 5 20
2 16 6
2 12 10
2 6 13
2 9 10
3 17 20
3 16 14
3 6 16
3 14 7
4 18 20
4 7 18
4 10 2
4 16 10
4 6 17
5 18 14
5 12 18
5 13 15
6 18 17
6 1 9
6 11 7
6 15 3
7 17 17
7 12 16
7 0 1
7 11 19
7 6 15
7 14 15
8 17 6
8 2 15
8 18 7
8 3 7
8 16 7
8 0 14
8 1 16
8 14 19
9 17 12
9 18 1
9 12 9
9 0 17
9 4 16
9 1 11
9 11 17
10 17 13
10 19 9
10 3 4
10 12 3
10 1 7
10 15 19
10 9 2
11 17 3
11 8 16
11 16 12
11 4 14
11 1 4
12 17 15
12 18 16
12 16 18
12 0 13
13 18 4
13 5 13
13 7 13
13 10 2
13 1 4
14 17 13
14 8 15
14 16 5
14 0 11
15 19 17
15 18 11
15 5 8
15 10 20
15 3 12
15 14 17
15 9 4
16 18 6
16 10 9
16 14 13
17 2 9
17 19 19
17 5 19
17 10 6
17 3 10
17 16 18
17 12 13
17 15 3
17 13 10
18 19 7
18 12 5
18 1 14
18 15 9
18 6 10
18 14 5
18 9 1
19 2 3
19 18 14
19 11 20
19 14 12
0 11
27
