18 82
0 9 14
0 2 19
0 10 1
0 3 3
0 8 5
0 12 5
0 6 18
1 9 1
1 2 9
1 17 2
1 5 19
1 15 14
2 0 16
2 13 19
2 16 4
3 4 20
3 0 14
3 10 2
3 13 14
3 14 5
3 15 18
4 7 8
4 12 14
4 16 11
4 15 20
5 0 11
5 13 11
5 12 15
5 6 17
5 16 3
6 11 17
6 2 18
6 13 19
6 8 12
6 12 16
6 1 10
6 16 2
7 0 15
7 10 17
7 16 18
8 17 6
8 16 8
8 15 10
9 1 4
9 14 5
9 16 7
9 15 16
10 0 17
10 9 8
10 2 13
10 3 20
10 13 17
10 1 1
10 5 14
10 16 15
11 3 5
12 0 5
12 9 10
12 2 3
12 3 4
12 1 15
12 15 10
13 9 9
13 8 19
14 13 11
14 8 17
14 16 14
14 15 12
15 4 20
15 11 3
15 2 9
15 3 6
15 12 7
16 0 16
16 3 17
16 1 3
16 5 1
16 15 3
17 9 4
17 13 20
17 12 20
17 15 6
15 13
45
