19 98
0 5 6
0 3 20
0 9 3
0 14 8
0 12 18
0 2 8
1 5 4
1 16 15
2 11 10
2 3 9
2 18 4
2 7 1
2 9 6
2 15 19
2 4 11
2 16 15
2 1 18
3 16 12
4 11 10
4 5 6
4 3 18
4 9 1
4 15 15
4 14 13
4 17 14
4 12 4
4 8 11
5 11 9
5 18 17
5 7 3
5 4 17
6 13 10
6 10 18
6 16 14
6 1 15
7 13 14
7 9 1
7 4 13
7 2 15
8 11 19
8 5 2
8 6 3
8 15 11
8 14 13
8 16 20
9 3 7
9 18 9
9 0 12
9 4 9
9 2 4
9 1 6
10 13 16
10 5 16
10 3 16
10 18 13
10 0 7
10 6 10
10 4 18
10 2 17
10 8 13
11 14 8
11 12 5
11 8 14
12 6 8
12 14 18
12 2 19
12 10 16
12 16 3
13 11 4
13 5 15
13 9 15
13 12 16
13 2 16
14 5 5
14 9 17
14 6 14
14 4 13
14 17 14
14 12 15
14 2 2
15 0 5
15 9 7
15 17 6
15 8 9
15 1 19
16 5 2
16 6 2
16 4 3
17 18 4
17 14 20
17 12 7
17 10 10
18 11 16
18 7 1
18 15 9
18 14 15
18 17 16
18 2 14
14 18
47
