18 72
0 7 15
0 10 17
0 14 10
1 13 5
1 9 12
1 2 20
1 6 5
1 5 17
1 14 14
2 16 8
2 14 5
3 11 7
3 16 8
3 6 9
3 10 11
3 17 12
4 11 10
4 7 15
4 16 1
4 3 13
4 15 5
4 5 15
4 17 20
5 0 11
5 8 7
5 15 2
6 11 8
6 9 3
6 2 9
6 15 18
7 2 1
7 3 9
7 1 5
7 17 20
8 16 10
9 13 10
9 0 16
9 7 16
9 12 7
9 15 16
9 1 10
9 10 17
9 14 11
10 0 15
10 8 17
10 1 7
10 5 12
11 0 15
11 12 10
11 15 7
11 1 16
11 17 15
12 16 2
12 17 7
13 11 10
13 9 12
13 3 20
13 4 6
14 11 13
14 16 12
14 2 7
14 12 13
15 9 7
15 6 19
15 4 19
15 14 12
16 11 2
16 0 1
16 2 7
16 3 5
16 1 15
17 15 19
2 0
13
