18 74
0 17 1
0 4 17
0 15 18
0 12 9
0 7 17
1 8 18
1 0 16
1 16 14
2 14 17
2 3 18
2 12 16
3 9 8
3 8 14
3 10 3
4 6 16
4 17 17
4 9 7
4 15 19
4 5 6
4 11 15
4 10 7
4 1 4
5 13 18
5 1 5
6 3 1
6 9 10
6 8 5
6 0 17
6 11 13
7 17 4
7 9 19
7 8 6
7 2 17
7 10 9
8 17 8
8 3 2
8 0 10
8 12 15
8 2 13
9 15 4
10 9 17
10 8 7
10 16 9
11 6 7
11 15 8
11 0 1
11 10 14
11 7 2
12 8 8
12 15 9
12 11 11
13 6 9
13 15 8
13 5 17
14 6 19
14 4 13
14 8 7
14 0 7
14 5 5
14 12 2
15 17 18
15 4 16
15 2 7
15 10 15
15 1 14
16 6 4
16 15 11
16 2 14
16 1 15
16 7 17
17 9 14
17 15 8
17 12 15
17 2 11
3 8
21
