20 88
0 18 9
0 17 4
0 10 9
0 13 3
0 16 10
1 15 8
1 11 20
1 13 4
2 18 11
2 12 10
2 17 12
2 14 6
2 0 12
3 18 7
3 19 6
3 2 5
3 16 4
4 19 10
4 8 17
4 13 10
4 0 14
5 6 7
5 19 12
5 9 18
5 15 17
5 4 15
5 11 16
5 16 8
6 12 13
6 19 10
6 2 3
6 16 20
7 3 11
7 15 2
8 6 6
8 5 14
8 7 6
8 14 17
8 13 20
8 0 1
9 18 12
9 6 16
9 17 4
9 2 12
9 7 15
9 16 16
9 0 12
10 18 18
10 12 5
10 6 12
10 19 17
11 12 20
11 1 1
11 10 6
11 8 10
12 18 14
12 3 10
12 5 9
12 15 10
12 8 11
13 12 4
13 6 16
13 17 6
13 5 4
14 6 13
14 10 20
14 15 16
14 4 5
15 12 14
15 3 1
15 6 1
15 17 10
15 5 14
16 18 6
16 3 18
16 19 9
17 18 17
17 6 17
17 5 15
17 16 13
18 4 11
18 11 2
18 13 12
19 12 20
19 2 9
19 14 4
19 11 2
19 16 1
4 9
18
