19 71
0 4 14
0 12 10
0 17 6
0 1 5
1 7 19
1 12 14
1 2 4
1 5 9
1 3 18
1 18 7
2 11 5
2 8 7
2 15 12
2 18 7
2 14 13
2 6 18
4 8 5
5 0 14
5 12 7
5 13 17
6 7 8
6 4 14
6 15 17
6 17 18
6 2 13
6 5 8
6 1 13
6 10 3
6 9 4
7 16 16
7 15 3
8 4 9
8 12 3
8 5 4
8 3 20
8 9 8
9 0 10
9 11 6
9 4 10
9 8 3
9 3 8
9 14 19
11 0 18
11 16 5
11 4 13
11 15 13
11 14 18
11 9 12
12 17 1
12 1 4
13 0 13
13 4 17
13 15 18
13 5 11
14 4 10
15 11 7
15 7 3
15 12 2
15 14 8
15 6 7
16 4 9
16 5 9
16 13 18
17 0 15
17 12 8
18 0 3
18 16 14
18 4 17
18 8 16
18 14 12
18 13 13
6 4
95
